method,seed,evaluation_count,sweep,slot_count,unique_slot_phenotypes,largest_phenotype_slot_fraction,normalized_slot_entropy,adjacent_same_phenotype_fraction
moead,3,3460,172,20,6,0.35,0.5412755188904107,0.7368421052631579
moead,3,3480,173,20,6,0.35,0.5412755188904107,0.7368421052631579
moead,3,3500,174,20,6,0.35,0.5412755188904107,0.7368421052631579
moead,3,3520,175,20,6,0.35,0.5412755188904107,0.7368421052631579
moead,3,3540,176,20,7,0.2,0.6354662281216394,0.6842105263157895
moead,3,3560,177,20,10,0.2,0.7367507394549041,0.5263157894736842
moead,3,3580,178,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3600,179,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3620,180,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3640,181,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3660,182,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3680,183,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3700,184,20,11,0.2,0.7598885607708801,0.47368421052631576
moead,3,3720,185,20,10,0.25,0.7037243573680482,0.5263157894736842
moead,3,3740,186,20,12,0.25,0.773137821315976,0.42105263157894735
moead,3,3760,187,20,12,0.25,0.773137821315976,0.42105263157894735
moead,3,3780,188,20,12,0.25,0.773137821315976,0.42105263157894735
moead,3,3800,189,20,12,0.25,0.773137821315976,0.42105263157894735
moead,3,3820,190,20,12,0.25,0.773137821315976,0.42105263157894735
moead,3,3840,191,20,14,0.2,0.8380352507881687,0.3157894736842105
moead,3,3860,192,20,14,0.2,0.8380352507881687,0.3157894736842105
moead,3,3880,193,20,14,0.2,0.8380352507881687,0.3157894736842105
moead,3,3900,194,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,3920,195,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,3940,196,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,3960,197,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,3980,198,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,4000,199,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4020,200,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4040,201,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4060,202,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4080,203,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4100,204,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4120,205,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,3,4140,206,20,8,0.25,0.6213604757571338,0.631578947368421
moead,3,4160,207,20,9,0.2,0.6874132399308457,0.5789473684210527
moead,3,4180,208,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,3,4200,209,20,10,0.2,0.7192842873161823,0.5263157894736842
moead,3,4220,210,20,11,0.2,0.75988856077088,0.47368421052631576
moead,3,4240,211,20,11,0.2,0.75988856077088,0.47368421052631576
moead,3,4260,212,20,13,0.15,0.8293020247188077,0.3684210526315789
moead,3,4280,213,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,4300,214,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,4320,215,20,16,0.1,0.9074487147360965,0.21052631578947367
moead,3,4340,216,20,16,0.1,0.9074487147360965,0.21052631578947367
moead,3,4360,217,20,12,0.15,0.78869775126411,0.3684210526315789
moead,3,4380,218,20,13,0.15,0.8293020247188077,0.3157894736842105
moead,3,4400,219,20,12,0.15,0.7974309773334709,0.3684210526315789
moead,3,4420,220,20,13,0.15,0.8205687986494469,0.3157894736842105
moead,3,4440,221,20,14,0.15,0.8437066199654227,0.2631578947368421
moead,3,4460,222,20,15,0.15,0.8668444412813987,0.2631578947368421
moead,3,4480,223,20,16,0.15,0.8899822625973748,0.21052631578947367
moead,3,4500,224,20,16,0.15,0.8899822625973748,0.21052631578947367
moead,3,4520,225,20,16,0.15,0.8899822625973748,0.21052631578947367
moead,3,4540,226,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4560,227,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4580,228,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4600,229,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4620,230,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4640,231,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,4660,232,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4680,233,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4700,234,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4720,235,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4740,236,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4760,237,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,4780,238,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,4800,239,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,3,4820,240,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4840,241,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4860,242,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4880,243,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4900,244,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4920,245,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4940,246,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4960,247,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,4980,248,20,15,0.2,0.8611730721041445,0.2631578947368421
moead,3,5000,249,20,15,0.2,0.8611730721041445,0.2631578947368421
moead,3,5020,250,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,5040,251,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,5060,252,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,5080,253,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,5100,254,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,5120,255,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5140,256,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5160,257,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5180,258,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5200,259,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5220,260,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5240,261,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5260,262,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5280,263,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5300,264,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5320,265,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,5340,266,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5360,267,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,5380,268,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,5400,269,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,5420,270,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,5440,271,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,5460,272,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,5480,273,20,14,0.15,0.8437066199654227,0.3157894736842105
moead,3,5500,274,20,15,0.15,0.8755776673507596,0.2631578947368421
moead,3,5520,275,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5540,276,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5560,277,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5580,278,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5600,279,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5620,280,20,15,0.1,0.8843108934201204,0.2631578947368421
moead,3,5640,281,20,16,0.1,0.9074487147360965,0.21052631578947367
moead,3,5660,282,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5680,283,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5700,284,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5720,285,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5740,286,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5760,287,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5780,288,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5800,289,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5820,290,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5840,291,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5860,292,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5880,293,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5900,294,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5920,295,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5940,296,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5960,297,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,5980,298,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6000,299,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6020,300,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6040,301,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6060,302,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6080,303,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6100,304,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6120,305,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6140,306,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6160,307,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6180,308,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6200,309,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6220,310,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6240,311,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6260,312,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6280,313,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,6300,314,20,9,0.35,0.5932225306996167,0.5789473684210527
moead,3,6320,315,20,9,0.35,0.6338268041543144,0.5789473684210527
moead,3,6340,316,20,7,0.35,0.5469468880676648,0.6842105263157895
moead,3,6360,317,20,6,0.25,0.5606802378785669,0.7368421052631579
moead,3,6380,318,20,6,0.25,0.5606802378785669,0.7368421052631579
moead,3,6400,319,20,7,0.25,0.6168444412813986,0.6842105263157895
moead,3,6420,320,20,6,0.4,0.5285103476111208,0.7368421052631579
moead,3,6440,321,20,8,0.3,0.6411375972988937,0.631578947368421
moead,3,6460,322,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,3,6480,323,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,3,6500,324,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,3,6520,325,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,3,6540,326,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,3,6560,327,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6580,328,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6600,329,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6620,330,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6640,331,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6660,332,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6680,333,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,3,6700,334,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,3,6720,335,20,11,0.3,0.7192842873161823,0.47368421052631576
moead,3,6740,336,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,3,6760,337,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,3,6780,338,20,10,0.25,0.7093957265453024,0.47368421052631576
moead,3,6800,339,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,3,6820,340,20,12,0.25,0.764404595246615,0.42105263157894735
moead,3,6840,341,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6860,342,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6880,343,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6900,344,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6920,345,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6940,346,20,13,0.25,0.7875424165625908,0.3684210526315789
moead,3,6960,347,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,3,6980,348,20,12,0.25,0.7313782131597591,0.42105263157894735
moead,3,7000,349,20,10,0.45,0.623671145160172,0.5263157894736842
moead,3,7020,350,20,12,0.35,0.726378089418218,0.42105263157894735
moead,3,7040,351,20,12,0.35,0.726378089418218,0.42105263157894735
moead,3,7060,352,20,10,0.35,0.6801024467862662,0.47368421052631576
moead,3,7080,353,20,12,0.35,0.726378089418218,0.42105263157894735
moead,3,7100,354,20,12,0.35,0.726378089418218,0.42105263157894735
moead,3,7120,355,20,13,0.25,0.787542416562591,0.3684210526315789
moead,3,7140,356,20,15,0.25,0.8425512852639038,0.2631578947368421
moead,3,7160,357,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7180,358,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7200,359,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7220,360,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7240,361,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7260,362,20,13,0.25,0.787542416562591,0.3684210526315789
moead,3,7280,363,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,3,7300,364,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,7320,365,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,7340,366,20,14,0.2,0.8380352507881685,0.3157894736842105
moead,3,7360,367,20,14,0.25,0.8194134639479278,0.3157894736842105
moead,3,7380,368,20,16,0.25,0.8656891065798795,0.21052631578947367
moead,3,7400,369,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7420,370,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7440,371,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,7460,372,20,16,0.2,0.8843108934201206,0.21052631578947367
moead,3,7480,373,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7500,374,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7520,375,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7540,376,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7560,377,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7580,378,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7600,379,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7620,380,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7640,381,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7660,382,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,7680,383,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,7700,384,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,7720,385,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,7740,386,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,7760,387,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,7780,388,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,7800,389,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,7820,390,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7840,391,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7860,392,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7880,393,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7900,394,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7920,395,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7940,396,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,7960,397,20,12,0.3,0.7424221086321582,0.42105263157894735
moead,3,7980,398,20,9,0.25,0.6631200839133505,0.5789473684210527
moead,3,8000,399,20,10,0.25,0.7006625004759416,0.5263157894736842
moead,3,8020,400,20,10,0.25,0.7006625004759416,0.5263157894736842
moead,3,8040,401,20,9,0.25,0.6718533099827114,0.5263157894736842
moead,3,8060,402,20,9,0.25,0.6718533099827114,0.5263157894736842
moead,3,8080,403,20,9,0.2,0.6961464660002066,0.5263157894736842
moead,3,8100,404,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,3,8120,405,20,11,0.2,0.75988856077088,0.47368421052631576
moead,3,8140,406,20,13,0.15,0.8293020247188077,0.3684210526315789
moead,3,8160,407,20,12,0.15,0.7974309773334709,0.42105263157894735
moead,3,8180,408,20,12,0.15,0.8061642034028318,0.42105263157894735
moead,3,8200,409,20,12,0.15,0.8061642034028318,0.42105263157894735
moead,3,8220,410,20,12,0.15,0.8061642034028318,0.42105263157894735
moead,3,8240,411,20,13,0.1,0.8380352507881685,0.3684210526315789
moead,3,8260,412,20,13,0.1,0.8380352507881685,0.3684210526315789
moead,3,8280,413,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8300,414,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8320,415,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8340,416,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8360,417,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8380,418,20,17,0.1,0.9305865360520724,0.10526315789473684
moead,3,8400,419,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8420,420,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8440,421,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8460,422,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8480,423,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8500,424,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,3,8520,425,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,3,8540,426,20,11,0.2,0.75988856077088,0.47368421052631576
moead,3,8560,427,20,11,0.2,0.75988856077088,0.47368421052631576
moead,3,8580,428,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8600,429,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8620,430,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8640,431,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8660,432,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8680,433,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,3,8700,434,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8720,435,20,14,0.1,0.8611730721041445,0.3157894736842105
moead,3,8740,436,20,17,0.1,0.9305865360520724,0.15789473684210525
moead,3,8760,437,20,16,0.15,0.8987154886667356,0.21052631578947367
moead,3,8780,438,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,8800,439,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,8820,440,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,8840,441,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,8860,442,20,18,0.15,0.9449911312986875,0.10526315789473684
moead,3,8880,443,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,8900,444,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,8920,445,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,8940,446,20,17,0.15,0.9218533099827115,0.15789473684210525
moead,3,8960,447,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,8980,448,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,9000,449,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9020,450,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9040,451,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9060,452,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,9080,453,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9100,454,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9120,455,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9140,456,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9160,457,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9180,458,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9200,459,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9220,460,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9240,461,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9260,462,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9280,463,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9300,464,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9320,465,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9340,466,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9360,467,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9380,468,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9400,469,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9420,470,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9440,471,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9460,472,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9480,473,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9500,474,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9520,475,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9540,476,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9560,477,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9580,478,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9600,479,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9620,480,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9640,481,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9660,482,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9680,483,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9700,484,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9720,485,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9740,486,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9760,487,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9780,488,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9800,489,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9820,490,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9840,491,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9860,492,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9880,493,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9900,494,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9920,495,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9940,496,20,18,0.1,0.9537243573680483,0.10526315789473684
moead,3,9960,497,20,19,0.1,0.9768621786840243,0.05263157894736842
moead,3,9980,498,20,17,0.2,0.9074487147360965,0.15789473684210525
moead,3,10000,499,20,14,0.3,0.7974309773334709,0.3157894736842105
moead,4,20,0,20,20,0.05,1.0,0.0
moead,4,40,1,20,5,0.5,0.41312008391335053,0.7894736842105263
moead,4,60,2,20,5,0.3,0.4836888825627974,0.7894736842105263
moead,4,80,3,20,4,0.4,0.4272258362778563,0.8421052631578947
moead,4,100,4,20,6,0.4,0.49663930022578395,0.7368421052631579
moead,4,120,5,20,6,0.5,0.4825335478612782,0.7368421052631579
moead,4,140,6,20,6,0.5,0.4825335478612782,0.7368421052631579
moead,4,160,7,20,6,0.5,0.4768621786840241,0.7368421052631579
moead,4,180,8,20,10,0.15,0.7336888825627974,0.5263157894736842
moead,4,200,9,20,5,0.5,0.3883428386300494,0.7894736842105263
moead,4,220,10,20,4,0.45,0.3691551106844369,0.7894736842105263
moead,4,240,11,20,6,0.35,0.5226537320501699,0.6842105263157895
moead,4,260,12,20,7,0.5,0.5056713691772542,0.6842105263157895
moead,4,280,13,20,6,0.45,0.48484421726431653,0.6842105263157895
moead,4,300,14,20,4,0.45,0.4298353485630038,0.8421052631578947
moead,4,320,15,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,4,340,16,20,6,0.25,0.5606802378785669,0.7368421052631579
moead,4,360,17,20,6,0.5,0.45824039184378323,0.7368421052631579
moead,4,380,18,20,4,0.5,0.3652050173140735,0.8421052631578947
moead,4,400,19,20,3,0.5,0.3333339699287367,0.8947368421052632
moead,4,420,20,20,2,0.55,0.22970637923435464,0.9473684210526315
moead,4,440,21,20,4,0.4,0.4305865360520723,0.8421052631578947
moead,4,460,22,20,4,0.5,0.33803525078816865,0.8421052631578947
moead,4,480,23,20,4,0.35,0.43528972669771426,0.8421052631578947
moead,4,500,24,20,5,0.35,0.515075840682328,0.7894736842105263
moead,4,520,25,20,8,0.35,0.5920671959980977,0.5789473684210527
moead,4,540,26,20,8,0.25,0.6300937018264946,0.631578947368421
moead,4,560,27,20,4,0.4,0.41685318624117024,0.8421052631578947
moead,4,580,28,20,4,0.45,0.38759165114098093,0.8421052631578947
moead,4,600,29,20,7,0.45,0.49051558644157073,0.6842105263157895
moead,4,620,30,20,6,0.3,0.5288091904932302,0.7368421052631579
moead,4,640,31,20,7,0.3,0.5629909072816051,0.6842105263157895
moead,4,660,32,20,8,0.35,0.5700847093836409,0.631578947368421
moead,4,680,33,20,7,0.3,0.5485863120349901,0.6842105263157895
moead,4,700,34,20,7,0.35,0.538213661998304,0.6842105263157895
moead,4,720,35,20,3,0.5,0.34370661996542284,0.8947368421052632
moead,4,740,36,20,3,0.5,0.34370661996542284,0.8947368421052632
moead,4,760,37,20,6,0.25,0.5462756426319519,0.7368421052631579
moead,4,780,38,20,6,0.25,0.5462756426319519,0.7368421052631579
moead,4,800,39,20,4,0.6,0.3547505154378218,0.8421052631578947
moead,4,820,40,20,4,0.5,0.3652050173140735,0.8421052631578947
moead,4,840,41,20,8,0.25,0.6399822625973747,0.631578947368421
moead,4,860,42,20,9,0.4,0.6210616328750245,0.5789473684210527
moead,4,880,43,20,7,0.3,0.5629909072816052,0.6842105263157895
moead,4,900,44,20,8,0.3,0.6081112152120378,0.631578947368421
moead,4,920,45,20,8,0.3,0.6324043712295329,0.631578947368421
moead,4,940,46,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,4,960,47,20,4,0.4,0.40244859099455516,0.8421052631578947
moead,4,980,48,20,7,0.25,0.6081112152120378,0.631578947368421
moead,4,1000,49,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,4,1020,50,20,9,0.2,0.6961464660002066,0.5789473684210527
moead,4,1040,51,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,4,1060,52,20,10,0.3,0.7048796920695674,0.5263157894736842
moead,4,1080,53,20,8,0.4,0.5835192163124335,0.631578947368421
moead,4,1100,54,20,8,0.4,0.5835192163124335,0.631578947368421
moead,4,1120,55,20,8,0.4,0.5835192163124335,0.631578947368421
moead,4,1140,56,20,11,0.35,0.7032402681022422,0.47368421052631576
moead,4,1160,57,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,1180,58,20,10,0.3,0.6874132399308457,0.5263157894736842
moead,4,1200,59,20,13,0.25,0.787542416562591,0.3684210526315789
moead,4,1220,60,20,10,0.3,0.6874132399308456,0.5263157894736842
